01111110011	They	52
01111110011	This	315
01111110011	We	127
01111110011	What	106
01111110011	Who	70
01111110011	Why	17
01111110100	May	2483
01111110100	Mayroong	513
01111110101	Anumang	14
01111110101	Bahaging	14
01111110101	Dalawang	188
01111110101	Ilang	209
01111110101	Karagdagang	11
01111110101	Labindalawang	35
01111110101	Limang	53
01111110101	Malalaking	10
01111110101	Maraming	751
01111110101	Merong	18
01111110101	Pitong	90
01111110101	Sampung	37
01111110101	Sari-saring	13
01111110101	Sariling	13
01111110101	Tatlong	169
01111110101	Walong	12
011111101100000	Isang	1612
011111101100000	Masayang	12
011111101100000	Pinakamalaking	13
011111101100001	Bawat	124
011111101100001	Itong	72
011111101100001	Kilalang	14
011111101100001	Pangunahing	273
011111101100001	Walang	469
01111110110001	Awtomatikong	17
01111110110001	Biglang	16
01111110110001	Dating	200
01111110110001	Kadalasang	194
01111110110001	Kalimitang	76
01111110110001	Kapwa	68
01111110110001	Karaniwang	401
01111110110001	Kasalukuyang	108
01111110110001	Malawakang	47
01111110110001	Medyo	10
01111110110001	Minsang	20
01111110110001	Nanatiling	20
01111110110001	Pag	38
01111110110001	Palagiang	15
01111110110001	Palaging	11
01111110110001	Paminsan-minsang	19
01111110110001	Pangkaraniwang	28
01111110110001	Parehong	35
01111110110001	Tamang	10
01111110110001	Tuwing	47
01111110110001	samang	16
0111111011001	Kalaunang	26
0111111011001	Kanilang	93
0111111011001	Kanyang	480
0111111011001	Lalong	20
0111111011001	Lubhang	34
0111111011001	Maling	12
0111111011001	Mas	334
0111111011001	Muling	132
0111111011001	Talagang	12
0111111011001	Tentere	14
0111111011001	Tuluyang	11
011111101101	Early	38
011111101101	Hip	13
011111101101	Hottest	45
011111101101	Kabuuang	26
011111101101	Kuwentong	25
011111101101	Late	46
011111101101	Maagang	50
011111101101	Malaking	110
011111101101	Members	18
011111101101	Nag	35
011111101101	Pinaka	71
011111101101	Pinunong	11
011111101101	Taong	312
011111101101	©	11
01111110111	21st	12
01111110111	38th	11
01111110111	Big	244
01111110111	Cyber	12
01111110111	Daily	59
01111110111	Elite	15
01111110111	Famous	10
01111110111	Female	48
01111110111	Final	34
01111110111	First	162
01111110111	Hit	14
01111110111	Hot	184
01111110111	More	48
01111110111	Most	88
01111110111	Offensive	15
01111110111	Oprah	16
01111110111	Original	30
01111110111	Photo	25
01111110111	Second	44
01111110111	Section	11
01111110111	Third	31
01111110111	Top	155
01111110111	Very	12
01111110111	pagtulung-tulungan	14
011111110	Of	64
011111110	of	6943
0111111110	=	3506
011111111100	&#91;	3054
011111111100	Bachiller	14
0111111111010	&lt;	1154
0111111111010	Francesc	13
0111111111010	Josep	10
0111111111010	Miquel	11
0111111111010	Pere	11
01111111110110	--	917
01111111110110	create	30
01111111110110	edit	57
01111111110110	fullUrl	12
01111111110110	param	10
01111111110110	purge	13
01111111110110	span	13
01111111110111	-L	15
01111111110111	_	320
01111111110111	configuration	24
01111111110111	description	14
01111111110111	elseif	25
01111111110111	endend	18
01111111110111	if	290
01111111110111	local	394
01111111110111	return	194
011111111110000	adore	13
011111111110000	to	2296
011111111110000	upon	28
011111111110000	vs	12
011111111110000	without	28
011111111110001	after	86
011111111110001	behind	10
011111111110001	contain	13
011111111110001	containing	23
011111111110001	featuring	11
011111111110001	including	22
011111111110001	int	10
011111111110001	or	628
011111111110001	via	14
011111111110001	with	668
01111111111001	among	31
01111111111001	as	656
01111111111001	became	53
01111111111001	before	53
01111111111001	began	24
01111111111001	captured	16
01111111111001	downgraded	27
01111111111001	enough	10
01111111111001	gradually	18
01111111111001	hear	11
01111111111001	into	152
01111111111001	issued	27
01111111111001	like	73
01111111111001	meaning	18
01111111111001	named	58
01111111111001	received	22
01111111111001	remained	13
01111111111001	so	117
01111111111001	started	46
01111111111001	too	33
01111111111001	until	27
01111111111001	upgraded	72
01111111111001	when	90
01111111111001	where	46
01111111111001	while	47
01111111111001	within	31
01111111111001	won	74
0111111111101	all	218
0111111111101	approximately	10
0111111111101	because	68
0111111111101	been	111
0111111111101	being	56
0111111111101	below	16
0111111111101	both	48
0111111111101	but	141
0111111111101	cause	14
0111111111101	completely	11
0111111111101	either	24
0111111111101	especially	12
0111111111101	got	21
0111111111101	having	11
0111111111101	how	32
0111111111101	kept	14
0111111111101	let	20
0111111111101	license	10
0111111111101	making	25
0111111111101	nothing	20
0111111111101	retrieved	13
0111111111101	someone	11
0111111111101	that	580
0111111111101	those	37
0111111111101	though	14
0111111111101	using	31
0111111111101	what	73
0111111111101	whether	11
0111111111101	which	199
0111111111101	why	14
011111111111	Savior	10
011111111111	above	27
011111111111	addition	15
011111111111	afternoon	15
011111111111	appropriate	12
011111111111	arms	13
011111111111	battle	15
011111111111	best	42
011111111111	birth	24
011111111111	children	26
011111111111	close	13
011111111111	cut	16
011111111111	early	48
011111111111	east	14
011111111111	eight	20
011111111111	ever	32
011111111111	experience	10
011111111111	fall	10
011111111111	fifth	11
011111111111	final	61
011111111111	five	32
011111111111	following	46
011111111111	former	22
011111111111	freedom	16
011111111111	fully	11
011111111111	glory	18
011111111111	great	34
011111111111	help	31
011111111111	individual	13
011111111111	land	52
011111111111	landfall	28
011111111111	largest	10
011111111111	late	37
011111111111	leading	26
011111111111	leave	13
011111111111	limited	12
011111111111	living	19
011111111111	long	45
011111111111	longer	12
011111111111	love	104
011111111111	mercy	15
011111111111	missing	23
011111111111	more	105
011111111111	most	96
011111111111	nine	12
011111111111	one	203
011111111111	only	64
011111111111	opening	29
011111111111	other	126
011111111111	own	40
011111111111	part	42
011111111111	parts	17
011111111111	past	19
011111111111	peace	16
011111111111	place	41
011111111111	poor	16
011111111111	population	18
011111111111	possible	15
011111111111	present	26
011111111111	pure	14
011111111111	regional	11
011111111111	rest	16
011111111111	seven	15
011111111111	six	18
011111111111	sky	15
011111111111	something	28
011111111111	south	15
011111111111	strong	32
011111111111	study	15
011111111111	subject	51
011111111111	sun	15
011111111111	sweet	27
011111111111	ten	29
011111111111	three	44
011111111111	two	92
011111111111	various	14
011111111111	very	52
011111111111	voices	13
011111111111	watch	18
011111111111	west	32
10	isang	96981
10	isnag	13
10	siang	11
110	&#124;	106980
111000	ANg	20
111000	Ang	87758
111000	Nagsisilbing	10
111000	Tubong	11
11100100	Ito	7506
11100100	Sila	519
11100101	Eto	53
11100101	Iyon	46
11100101	Siya	4158
11100110000	1	3021
11100110000	1-7	11
11100110000	Pamagat	10
11100110000	oleracea	16
11100110001000	05	24
11100110001000	2	2932
11100110001001	3	2014
1110011000101	10	1681
1110011000110	4	1800
11100110001110	1512	14
11100110001110	1606	12
11100110001110	5	1573
11100110001111	04	14
11100110001111	07	18
11100110001111	08	25
11100110001111	09	22
11100110001111	6	1415
11100110001111	999	14
11100110001111	Thriller	12
1110011001	Bagkus	40
1110011001	Ganunpaman	12
1110011001	Gayumpaman	84
1110011001	Gayundin	207
1110011001	Gayunman	127
1110011001	Gayunpaman	1099
1110011001	Gayunpman	12
1110011001	Halimbawa	944
1110011001	However	36
1110011001	Katiyakan	16
1110011001	Katunayan	18
1110011001	Kinabukasan	28
1110011001	Pagdaka	19
1110011001	Samakatuwid	104
1110011001	Samantala	235
11100110100	Ayon	3848
11100110100	Ilan	381
11100110100	Karamihan	485
11100110100	Maliban	145
11100110100	Sang-ayon	62
11100110100	Tungo	12
11100110101	Alinsunod	22
11100110101	Bukod	467
11100110101	Dahil	2094
11100110101	Depende	33
11100110101	Dumadami	12
11100110101	Kabilang	1221
11100110101	Nakakaapekto	10
11100110101	Nakapaloob	13
11100110101	Nakasaad	12
11100110101	Nakasentro	12
11100110101	Nakatala	67
11100110101	Pinakakilala	12
11100110101	Salungat	93
11100110101	Taliwas	20
11100110101	Umabot	46
111001101100	Kaya	581
111001101100	Ngunit	762
111001101100	Pero	232
111001101100	Subalit	823
111001101101	At	792
111001101101	Halos	171
111001101101	Maging	70
111001101101	Nandito	15
111001101101	Tanging	76
111001101110	Buhat	17
111001101110	Hanggang	178
111001101110	Kar	11
111001101110	Magmula	92
111001101110	Mula	768
111001101110	Simula	253
111001101111	Base	75
111001101111	Batay	181
111001101111	Din	23
111001101111	Hinggil	60
111001101111	Humigit	14
111001101111	Humigit-kumulang	29
111001101111	Laban	75
111001101111	Mahigit	61
111001101111	Para	616
111001101111	Tungkol	102
111001110000	Darating	10
111001110000	Kung	1336
111001110001	Bagaman	957
111001110001	Bagamang	11
111001110001	Bagamat	116
111001110001	Datapwat	18
111001110001	Habang	627
111001110001	Inaasahang	16
111001110001	Kapag	707
111001110001	Masasabing	19
111001110001	Pinaniniwalaang	106
111001110001	Samantalang	98
111001110001	Sapagkat	57
111001110001	Sinasabing	227
111001110001	Tila	35
111001110001	Tinatayang	143
111001110010	Di	130
111001110010	Hindi	1623
111001110010	Totoo	13
1110011100110	Bago	435
1110011100110	Makaraang	13
1110011100110	Matapos	450
1110011100110	Nang	1098
1110011100110	Naunang	13
1110011100110	Pagkaraang	68
1110011100110	Posibleng	22
1110011100110	Pwedeng	12
1110011100110	Sinimulang	21
1110011100110	Tapos	10
1110011100111	Bahagyang	10
1110011100111	Kailangang	34
1110011100111	Maaaring	710
1110011100111	Maaring	88
1110011100111	Madaling	47
1110011100111	Mahalagang	17
1110011100111	Nagawang	11
1110011100111	Nagsimulang	68
1110011100111	Sinubukang	11
1110011100111	Unti-unting	18
1110011100111	Upang	332
11100111010	Binibigyang	22
11100111010	Binigyang	31
11100111010	Ipinanganak	468
11100111010	Isinilang	181
11100111010	Kasal	25
11100111010	Lumaki	55
11100111010	Mismong	15
11100111010	Nabuhay	12
11100111010	Naghari	12
11100111010	Nagretiro	18
11100111010	Nahalal	70
11100111010	Nakapag-aral	13
11100111010	Namatay	250
11100111010	Namuno	20
11100111010	Pinanganak	23
11100111010	Pumunta	30
11100111010	Tumakbo	18
11100111010	Tumira	10
11100111011	Aktibo	13
11100111011	Binansagan	27
11100111011	Binawian	10
11100111011	Bumalik	49
11100111011	Bumuo	21
11100111011	Dumating	69
11100111011	Ginawaran	17
11100111011	Gumagawa	20
11100111011	Gumamit	31
11100111011	Gumanap	86
11100111011	Gumawa	93
11100111011	Hinangaan	11
11100111011	Ikinasal	26
11100111011	Inaalala	12
11100111011	Inilibing	19
11100111011	Isinama	22
11100111011	Itinalaga	29
11100111011	Itinampok	15
11100111011	Kapansin-pansin	13
11100111011	Kasapi	60
11100111011	Kilala	494
11100111011	Kilalang-kilala	13
11100111011	Kinikilala	49
11100111011	Kinilala	58
11100111011	Kumuha	27
11100111011	Lumabas	102
11100111011	Lumahok	15
11100111011	Lumikha	11
11100111011	Lumipat	36
11100111011	Lumitaw	59
11100111011	Magaling	24
11100111011	Mahilig	29
11100111011	Maituturing	10
11100111011	Nabigo	17
11100111011	Nadakip	12
11100111011	Nag-aral	123
11100111011	Nagalit	14
11100111011	Nagbalik	39
11100111011	Nagdesisyon	10
11100111011	Naglagay	10
11100111011	Naglakbay	21
11100111011	Naglaro	20
11100111011	Naglilingkod	10
11100111011	Naglingkod	57
11100111011	Naglunsad	14
11100111011	Nagpahayag	10
11100111011	Nagpakita	29
11100111011	Nagpalabas	24
11100111011	Nagpasya	15
11100111011	Nagpatuloy	56
11100111011	Nagpunta	15
11100111011	Nagsagawa	30
11100111011	Nagsasagawa	18
11100111011	Nagsilbi	59
11100111011	Nagsulat	47
11100111011	Nagtagumpay	25
11100111011	Nagtala	23
11100111011	Nagtamo	16
11100111011	Nagtanghal	11
11100111011	Nagtanong	10
11100111011	Nagtapos	157
11100111011	Nagtatag	26
11100111011	Nagtayo	17
11100111011	Nagtrabaho	38
11100111011	Nagturo	33
11100111011	Nagulat	13
11100111011	Nagwagi	48
11100111011	Nahuli	10
11100111011	Naimpluwensiyahan	18
11100111011	Naitalaga	11
11100111011	Nakakuha	32
11100111011	Nakapagsulat	13
11100111011	Nakapagtapos	23
11100111011	Nakarating	19
11100111011	Nakasulat	16
11100111011	Nakatanggap	76
11100111011	Nakatira	22
11100111011	Nakikilala	39
11100111011	Nakilahok	13
11100111011	Nakilala	126
11100111011	Nakiusap	10
11100111011	Namuhay	35
11100111011	Nanalo	118
11100111011	Nanatili	36
11100111011	Nangako	11
11100111011	Nanguna	18
11100111011	Nanilbihan	13
11100111011	Naninirahan	31
11100111011	Naniniwala	137
11100111011	Nanirahan	25
11100111011	Naniwala	27
11100111011	Nanungkulan	16
11100111011	Napasama	11
11100111011	Napatay	16
11100111011	Napili	34
11100111011	Napilitan	14
11100111011	Natakot	14
11100111011	Natalo	40
11100111011	Natuto	11
11100111011	Pinalaki	14
11100111011	Pinalaya	12
11100111011	Pinarangalan	17
11100111011	Pinatay	29
11100111011	Pinayuhan	10
11100111011	Pumanaw	21
11100111011	Pumasok	58
11100111011	Pumayag	19
11100111011	Sumagot	20
11100111011	Sumailalim	11
11100111011	Sumali	51
11100111011	Sumama	15
11100111011	Sumikat	49
11100111011	Sumulat	38
11100111011	Tumanggap	43
11100111011	Tumanggi	22
11100111011	Tumugon	12
11100111011	Tumulong	14
11100111011	Tumutugtog	10
11100111011	Umalis	34
11100111011	Umasa	10
1110011110	Ayaw	22
1110011110	Binabasa	10
1110011110	Binago	36
1110011110	Binalaan	10
1110011110	Binanggit	41
1110011110	Binatikos	24
1110011110	Binigay	11
1110011110	Binigyan	75
1110011110	Binuksan	38
1110011110	Binuo	63
1110011110	Binuwag	19
1110011110	Dinala	55
1110011110	Dinalaw	10
1110011110	Ginamit	167
1110011110	Ginampanan	21
1110011110	Ginawa	167
1110011110	Ginugol	11
1110011110	Hawak	17
1110011110	Hinati	28
1110011110	Hinikayat	18
1110011110	Hiniling	30
1110011110	Ibinalik	13
1110011110	Ibinigay	25
1110011110	Idineklara	19
1110011110	Iginawad	10
1110011110	Ikinatwiran	53
1110011110	Iminumungkahi	21
1110011110	Iminungkahi	82
1110011110	Inakala	13
1110011110	Inakusahan	14
1110011110	Inamin	23
1110011110	Inangkin	60
1110011110	Inanunsiyo	20
1110011110	Inanyayahan	11
1110011110	Inatake	11
1110011110	Inatasan	12
1110011110	Inawit	28
1110011110	Inihayag	67
1110011110	Inilaan	11
1110011110	Inilabas	119
1110011110	Inilagay	23
1110011110	Inilarawan	88
1110011110	Inilathala	16
1110011110	Inilimbag	10
1110011110	Inilipat	24
1110011110	Inilunsad	35
1110011110	Inimbento	20
1110011110	Inisip	10
1110011110	Iniutos	19
1110011110	Iniwan	30
1110011110	Inutos	21
1110011110	Inutusan	15
1110011110	Ipinadala	20
1110011110	Ipinagbawal	15
1110011110	Ipinagdiwang	12
1110011110	Ipinagpatuloy	41
1110011110	Ipinahayag	64
1110011110	Ipinakilala	50
1110011110	Ipinakita	41
1110011110	Ipinaliwanag	47
1110011110	Ipinatawag	10
1110011110	Isinaad	118
1110011110	Isinaayos	13
1110011110	Isinagawa	32
1110011110	Isinalaysay	13
1110011110	Isinalin	20
1110011110	Isinulat	152
1110011110	Itinaas	17
1110011110	Itinaguyod	21
1110011110	Itinakda	18
1110011110	Itinakwil	22
1110011110	Itinala	31
1110011110	Itinanghal	20
1110011110	Itinatag	230
1110011110	Itinayo	42
1110011110	Itinuring	46
1110011110	Itinuro	22
1110011110	Kinondena	19
1110011110	Kinuha	78
1110011110	Kinumpirma	15
1110011110	Naabot	11
1110011110	Naalala	12
1110011110	Nabanggit	34
1110011110	Nadiskubre	16
1110011110	Nagagawa	16
1110011110	Nagawa	50
1110011110	Naimbento	12
1110011110	Naipalabas	12
1110011110	Naisip	19
1110011110	Nakamit	52
1110011110	Nakasama	29
1110011110	Nakikita	33
1110011110	Nakita	96
1110011110	Nakuha	83
1110011110	Nakumpleto	16
1110011110	Nalaman	33
1110011110	Napag-alaman	12
1110011110	Napagmasdan	12
1110011110	Napagtanto	15
1110011110	Napanalunan	42
1110011110	Napanatili	12
1110011110	Napangasawa	24
1110011110	Napansin	30
1110011110	Napatunayan	13
1110011110	Naramdaman	13
1110011110	Narating	16
1110011110	Nasabi	12
1110011110	Natamo	21
1110011110	Natanggap	34
1110011110	Natapos	74
1110011110	Natuklasan	105
1110011110	Nilagdaan	14
1110011110	Nilarawan	32
1110011110	Nilayon	11
1110011110	Nilikha	96
1110011110	Nilisan	25
1110011110	Nilusob	13
1110011110	Ninais	29
1110011110	Pamangkin	12
1110011110	Pinag-aralan	19
1110011110	Pinagbibidahan	14
1110011110	Pinagtibay	21
1110011110	Pinakasalan	37
1110011110	Pinalitan	57
1110011110	Pinamahalaan	12
1110011110	Pinamumunuan	27
1110011110	Pinamunuan	51
1110011110	Pinanatili	12
1110011110	Pinangalanan	58
1110011110	Pinangasiwaan	14
1110011110	Pinangunahan	32
1110011110	Pinangungunahan	22
1110011110	Pinaniwalaan	10
1110011110	Pinasimulan	11
1110011110	Pinasinayaan	11
1110011110	Pinaslang	14
1110011110	Pinatunayan	15
1110011110	Pinayagan	16
1110011110	Pinili	61
1110011110	Pinsan	12
1110011110	Pinuri	18
1110011110	Pinutol	10
1110011110	Sabi	51
1110011110	Sinabi	341
1110011110	Sinagot	12
1110011110	Sinakop	23
1110011110	Sinikap	24
1110011110	Sinimulan	109
1110011110	Sinisi	15
1110011110	Sinubukan	18
1110011110	Sinulat	40
1110011110	Sinundan	86
1110011110	Sinunod	12
1110011110	Sinuportahan	25
1110011110	Sinuri	12
1110011110	Tinalakay	21
1110011110	Tinalo	24
1110011110	Tinanggap	38
1110011110	Tinanggihan	17
1110011110	Tinangka	24
1110011110	Tinanong	30
1110011110	Tinapos	39
1110011110	Tinawag	165
1110011110	Tinipon	10
1110011110	Tinukoy	27
1110011110	Tinulungan	27
1110011110	Tinuruan	14
111001111100	Bunga	22
111001111100	Di-tulad	10
111001111100	Gaya	114
111001111100	Hinahati	13
111001111100	Inilalathala	26
111001111100	Inirerekomenda	12
111001111100	Itinatakwil	10
111001111100	Itinuturo	17
111001111100	Kagaya	18
111001111100	Kalahati	12
111001111100	Kasabay	47
111001111100	Kasunod	95
111001111100	Katabi	55
111001111100	Katangian	18
111001111100	Lahat	288
111001111100	Pagkalipas	78
111001111100	Pagkaraan	257
111001111100	Pagkatapos	1292
111001111100	Pagsapit	25
111001111100	Pagtapos	19
111001111100	Produksiyon	20
111001111100	Sakop	31
111001111100	Screenshot	10
111001111100	Sinasakop	14
111001111100	Sineserbisyuhan	24
111001111100	Tulad	193
111001111100	Tungkulin	17
1110011111010	Alam	38
1110011111010	Binalak	11
1110011111010	Dagdag	81
1110011111010	Dahilan	18
1110011111010	Gayun	25
1110011111010	Gusto	65
1110011111010	Hinahanap	10
1110011111010	Hinirang	33
1110011111010	Idinagdag	23
1110011111010	Iisa	10
1110011111010	Inaasahan	22
1110011111010	Ipinagbabawal	12
1110011111010	Ipinangako	10
1110011111010	Itinatampok	13
1110011111010	Kailangan	84
1110011111010	Kapiling	11
1110011111010	Karagdagan	37
1110011111010	Kasama	554
1110011111010	Kinailangan	10
1110011111010	Kulay	31
1110011111010	Matutunghayan	17
1110011111010	Naipakita	14
1110011111010	Nais	58
1110011111010	Nariyan	13
1110011111010	Naroon	11
1110011111010	Nauna	25
1110011111010	Pagdating	55
1110011111010	Pati	47
1110011111010	Pinagtatalunan	12
1110011111010	Pinakatanyag	10
1110011111010	Pinakita	16
1110011111010	Pinananatili	10
1110011111010	Pinilit	11
1110011111010	Sinasaad	12
1110011111010	Sinasabi	141
1110011111010	Sinubok	10
1110011111010	Sumunod	87
1110011111010	Sunod	10
1110011111010	Tampok	22
1110011111010	Tinatalakay	30
1110011111011	Bahagi	142
1110011111011	Binabanggit	13
1110011111011	Binibigyan	22
1110011111011	Dala	11
1110011111011	Humingi	18
1110011111011	Inaangkin	18
1110011111011	Inabot	13
1110011111011	Inalis	10
1110011111011	Iniisip	18
1110011111011	Inilalarawan	40
1110011111011	Iniulat	49
1110011111011	Ipinakikita	24
1110011111011	Ipinapahiwatig	12
1110011111011	Ipinapakita	55
1110011111011	Ipinapalagay	16
1110011111011	Isinasaad	20
1110011111011	Isinasalaysay	14
1110011111011	Itinuturing	213
1110011111011	Kabaligtaran	27
1110011111011	Kahalintulad	12
1110011111011	Kahawig	27
1110011111011	Katulad	246
1110011111011	Katumbas	80
1110011111011	Kaugnay	132
1110011111011	Kinakailangan	22
1110011111011	Kinakain	18
1110011111011	Kinakatawan	26
1110011111011	Layunin	47
1110011111011	Magkakaroon	12
1110011111011	Miyembro	22
1110011111011	Nabigyan	29
1110011111011	Nagbibigay	66
1110011111011	Nagbigay	48
1110011111011	Nagdudulot	10
1110011111011	Nagkakaroon	39
1110011111011	Nagkamit	46
1110011111011	Nagkaroon	358
1110011111011	Naglabas	39
1110011111011	Nagpadala	19
1110011111011	Naiulat	20
1110011111011	Nakagawa	43
1110011111011	Nakakita	10
1110011111011	Nalalaman	17
1110011111011	Nasakop	10
1110011111011	Nasasakop	12
1110011111011	Natagpuan	80
1110011111011	Nawalan	18
1110011111011	Nilagyan	10
1110011111011	Nilalagyan	11
1110011111011	Nilalahad	16
1110011111011	Nilalaman	18
1110011111011	Nilalarawan	35
1110011111011	Nilalayon	14
1110011111011	Pinag-aaralan	38
1110011111011	Pinamamahalaan	14
1110011111011	Pinaniniwalaan	92
1110011111011	Sanhi	16
1110011111011	Sinusundan	14
1110011111011	Sinusuri	20
1110011111011	Tinatanaw	11
1110011111011	Tinatanggap	18
1110011111011	Tinataya	14
1110011111011	Tinutukoy	32
1110011111011	Tinuturing	46
1110011111011	Umaasa	13
11100111111	Bantog	20
11100111111	Binubuo	347
11100111111	Bumaba	12
11100111111	Bumagsak	19
11100111111	Dinisenyo	25
11100111111	Dumaan	14
11100111111	Dumadaloy	17
11100111111	Gamit	39
11100111111	Ganito	38
11100111111	Ginagamit	473
11100111111	Ginagamitan	11
11100111111	Ginaganap	14
11100111111	Ginagawa	61
11100111111	Ginanap	22
11100111111	Gumagalaw	13
11100111111	Gumagamit	64
11100111111	Gumaganap	32
11100111111	Hango	32
11100111111	Hinahanggan	21
11100111111	Hinango	81
11100111111	Humantong	21
11100111111	Iba-iba	26
11100111111	Ibinatay	15
11100111111	Ibinibigay	17
11100111111	Idinisenyo	10
11100111111	Inadap	10
11100111111	Inilalagay	10
11100111111	Iniuugnay	12
11100111111	Inuuri	10
11100111111	Ipapalabas	11
11100111111	Ipinagdiriwang	51
11100111111	Ipinalabas	50
11100111111	Ipinangalan	75
11100111111	Isinasagawa	45
11100111111	Isinunod	14
11100111111	Itakda	10
11100111111	Kabahagi	11
11100111111	Kaiba	55
11100111111	Kakaiba	20
11100111111	Kasingkahulugan	12
11100111111	Katutubo	33
11100111111	Kinabibilangan	43
11100111111	Kinasasangkutan	16
11100111111	Kumakain	20
11100111111	Kumakatawan	12
11100111111	Lumaganap	15
11100111111	Lumalaki	22
11100111111	Lumawak	12
11100111111	Lumilitaw	31
11100111111	Magagamit	11
11100111111	Magkaiba	11
11100111111	Magkakaiba	11
11100111111	Magsisimula	14
11100111111	Mahalaga	81
11100111111	Makalipas	76
11100111111	Makaraan	22
11100111111	Makikita	131
11100111111	Malaki	73
11100111111	Mapapanood	11
11100111111	Maririnig	10
11100111111	Matatagpuan	457
11100111111	Mayaman	22
11100111111	Nabibilang	16
11100111111	Nabubuhay	22
11100111111	Nabubuo	17
11100111111	Nabuo	58
11100111111	Nag-umpisa	29
11100111111	Nagagamit	38
11100111111	Nagaganap	39
11100111111	Naganap	83
11100111111	Nagbago	11
11100111111	Nagbuhat	30
11100111111	Nagbukas	26
11100111111	Nagbunga	16
11100111111	Nagdulot	30
11100111111	Naghahanggan	29
11100111111	Naglalahad	14
11100111111	Naglalaman	134
11100111111	Nagmula	265
11100111111	Nagmumula	32
11100111111	Nagpapahiwatig	11
11100111111	Nagsasalita	11
11100111111	Nagsimula	513
11100111111	Nagsisilbi	71
11100111111	Nagsisimula	52
11100111111	Nagtagal	32
11100111111	Nagtataglay	16
11100111111	Nagwakas	22
11100111111	Nahahati	170
11100111111	Nahati	20
11100111111	Naiiba	37
11100111111	Nailabas	10
11100111111	Nailathala	19
11100111111	Naisalin	12
11100111111	Naitala	20
11100111111	Naitatag	33
11100111111	Nakabase	13
11100111111	Nakabatay	22
11100111111	Nakahimlay	10
11100111111	Nakakatulong	37
11100111111	Nakalagak	28
11100111111	Nakalagay	14
